site_name,population_id,county_fips,admit_year,hospitalizations,deaths,mortality_pct,missing_county_hospitalizations
UCMC,sepsis_ase_icu,01059,2019,0,0,,10
UCMC,sepsis_ase_icu,01081,2021,2,0,0.0,16
UCMC,sepsis_ase_icu,01089,2020,0,0,,15
UCMC,sepsis_ase_icu,02020,2022,1,1,1.0,22
UCMC,sepsis_ase_icu,02170,2022,2,1,0.5,21
UCMC,sepsis_ase_icu,02170,2024,0,0,,24
UCMC,sepsis_ase_icu,04013,2018,0,0,,13
UCMC,sepsis_ase_icu,04013,2020,0,2,,16
UCMC,sepsis_ase_icu,04013,2022,3,0,0.0,23
UCMC,sepsis_ase_icu,04013,2023,0,0,,21
UCMC,sepsis_ase_icu,04013,2024,4,2,0.5,27
UCMC,sepsis_ase_icu,05041,2023,1,3,3.0,24
UCMC,sepsis_ase_icu,05119,2024,2,0,0.0,26
UCMC,sepsis_ase_icu,06019,2022,0,3,,22
UCMC,sepsis_ase_icu,06037,2018,2,0,0.0,17
UCMC,sepsis_ase_icu,06037,2020,3,2,0.6666666666666666,18
UCMC,sepsis_ase_icu,06037,2021,3,0,0.0,14
UCMC,sepsis_ase_icu,06037,2022,0,1,,23
UCMC,sepsis_ase_icu,06037,2023,3,1,0.3333333333333333,20
UCMC,sepsis_ase_icu,06037,2024,0,0,,24
UCMC,sepsis_ase_icu,06059,2022,0,3,,18
UCMC,sepsis_ase_icu,06065,2022,3,0,0.0,23
UCMC,sepsis_ase_icu,06067,2024,3,0,0.0,27
UCMC,sepsis_ase_icu,06075,2019,4,0,0.0,6
UCMC,sepsis_ase_icu,06081,2020,0,3,,18
UCMC,sepsis_ase_icu,08031,2019,5,3,0.6,5
UCMC,sepsis_ase_icu,08031,2021,3,0,0.0,17
UCMC,sepsis_ase_icu,08059,2023,1,4,4.0,24
UCMC,sepsis_ase_icu,08069,2021,0,2,,11
UCMC,sepsis_ase_icu,11001,2018,1,0,0.0,17
UCMC,sepsis_ase_icu,11001,2019,3,3,1.0,8
UCMC,sepsis_ase_icu,12009,2021,3,2,0.6666666666666666,11
UCMC,sepsis_ase_icu,12021,2022,2,0,0.0,18
UCMC,sepsis_ase_icu,12031,2021,4,0,0.0,13
UCMC,sepsis_ase_icu,12035,2019,1,0,0.0,4
UCMC,sepsis_ase_icu,12057,2019,0,0,,9
UCMC,sepsis_ase_icu,12057,2023,0,1,,19
UCMC,sepsis_ase_icu,12073,2022,0,1,,18
UCMC,sepsis_ase_icu,12081,2022,3,4,1.3333333333333333,18
UCMC,sepsis_ase_icu,12083,2019,0,3,,4
UCMC,sepsis_ase_icu,12086,2022,0,2,,23
UCMC,sepsis_ase_icu,12086,2024,0,0,,24
UCMC,sepsis_ase_icu,12097,2022,0,0,,19
UCMC,sepsis_ase_icu,12099,2021,4,4,1.0,15
UCMC,sepsis_ase_icu,12099,2024,0,0,,25
UCMC,sepsis_ase_icu,12119,2022,0,0,,18
UCMC,sepsis_ase_icu,12127,2019,0,0,,6
UCMC,sepsis_ase_icu,13113,2022,4,0,0.0,17
UCMC,sepsis_ase_icu,13121,2023,2,4,2.0,18
UCMC,sepsis_ase_icu,13135,2020,2,0,0.0,14
UCMC,sepsis_ase_icu,15003,2021,4,0,0.0,11
UCMC,sepsis_ase_icu,17001,2018,2,3,1.5,14
UCMC,sepsis_ase_icu,17001,2019,0,3,,10
UCMC,sepsis_ase_icu,17007,2019,0,3,,7
UCMC,sepsis_ase_icu,17007,2022,5,2,0.4,17
UCMC,sepsis_ase_icu,17011,2019,0,0,,5
UCMC,sepsis_ase_icu,17011,2020,4,1,0.25,17
UCMC,sepsis_ase_icu,17011,2021,0,0,,13
UCMC,sepsis_ase_icu,17011,2024,4,0,0.0,23
UCMC,sepsis_ase_icu,17015,2018,0,3,,12
UCMC,sepsis_ase_icu,17017,2022,0,2,,22
UCMC,sepsis_ase_icu,17019,2019,3,4,1.3333333333333333,9
UCMC,sepsis_ase_icu,17019,2020,2,3,1.5,17
UCMC,sepsis_ase_icu,17019,2021,2,2,1.0,11
UCMC,sepsis_ase_icu,17019,2022,3,0,0.0,23
UCMC,sepsis_ase_icu,17019,2023,2,2,1.0,24
UCMC,sepsis_ase_icu,17019,2024,4,2,0.5,22
UCMC,sepsis_ase_icu,17023,2022,0,3,,18
UCMC,sepsis_ase_icu,17029,2022,0,2,,21
UCMC,sepsis_ase_icu,17031,2018,949,282,0.2971548998946259,15
UCMC,sepsis_ase_icu,17031,2019,1157,331,0.28608470181503887,8
UCMC,sepsis_ase_icu,17031,2020,1343,447,0.33283693224125094,17
UCMC,sepsis_ase_icu,17031,2021,1340,459,0.34253731343283583,12
UCMC,sepsis_ase_icu,17031,2022,1282,454,0.3541341653666147,22
UCMC,sepsis_ase_icu,17031,2023,1243,425,0.3419147224456959,23
UCMC,sepsis_ase_icu,17031,2024,1264,435,0.34414556962025317,23
UCMC,sepsis_ase_icu,17033,2019,0,0,,9
UCMC,sepsis_ase_icu,17033,2023,3,0,0.0,24
UCMC,sepsis_ase_icu,17035,2018,4,3,0.75,13
UCMC,sepsis_ase_icu,17035,2019,1,0,0.0,9
UCMC,sepsis_ase_icu,17037,2018,2,0,0.0,14
UCMC,sepsis_ase_icu,17037,2019,3,0,0.0,7
UCMC,sepsis_ase_icu,17037,2020,0,4,,15
UCMC,sepsis_ase_icu,17037,2021,0,0,,12
UCMC,sepsis_ase_icu,17037,2022,5,0,0.0,22
UCMC,sepsis_ase_icu,17037,2023,2,0,0.0,21
UCMC,sepsis_ase_icu,17037,2024,0,2,,24
UCMC,sepsis_ase_icu,17039,2020,3,0,0.0,13
UCMC,sepsis_ase_icu,17043,2018,37,8,0.21621621621621623,14
UCMC,sepsis_ase_icu,17043,2019,36,8,0.2222222222222222,8
UCMC,sepsis_ase_icu,17043,2020,22,12,0.5454545454545454,19
UCMC,sepsis_ase_icu,17043,2021,30,11,0.36666666666666664,17
UCMC,sepsis_ase_icu,17043,2022,24,7,0.2916666666666667,20
UCMC,sepsis_ase_icu,17043,2023,40,18,0.45,23
UCMC,sepsis_ase_icu,17043,2024,54,21,0.3888888888888889,26
UCMC,sepsis_ase_icu,17045,2021,1,0,0.0,16
UCMC,sepsis_ase_icu,17045,2022,0,0,,19
UCMC,sepsis_ase_icu,17049,2019,0,2,,9
UCMC,sepsis_ase_icu,17049,2020,0,1,,14
UCMC,sepsis_ase_icu,17049,2023,0,1,,23
UCMC,sepsis_ase_icu,17049,2024,0,1,,25
UCMC,sepsis_ase_icu,17053,2018,0,2,,15
UCMC,sepsis_ase_icu,17053,2020,4,3,0.75,16
UCMC,sepsis_ase_icu,17053,2023,0,0,,23
UCMC,sepsis_ase_icu,17053,2024,2,3,1.5,22
UCMC,sepsis_ase_icu,17057,2018,2,3,1.5,15
UCMC,sepsis_ase_icu,17057,2019,3,3,1.0,10
UCMC,sepsis_ase_icu,17057,2021,1,3,3.0,13
UCMC,sepsis_ase_icu,17063,2018,3,3,1.0,12
UCMC,sepsis_ase_icu,17063,2019,4,0,0.0,10
UCMC,sepsis_ase_icu,17063,2020,0,1,,19
UCMC,sepsis_ase_icu,17063,2021,0,0,,15
UCMC,sepsis_ase_icu,17063,2022,5,1,0.2,19
UCMC,sepsis_ase_icu,17063,2023,6,0,0.0,18
UCMC,sepsis_ase_icu,17063,2024,4,1,0.25,24
UCMC,sepsis_ase_icu,17065,2023,2,2,1.0,18
UCMC,sepsis_ase_icu,17071,2024,1,4,4.0,24
UCMC,sepsis_ase_icu,17073,2019,0,3,,6
UCMC,sepsis_ase_icu,17073,2020,0,3,,13
UCMC,sepsis_ase_icu,17075,2018,6,2,0.3333333333333333,16
UCMC,sepsis_ase_icu,17075,2019,0,3,,10
UCMC,sepsis_ase_icu,17075,2020,3,1,0.3333333333333333,19
UCMC,sepsis_ase_icu,17075,2021,2,0,0.0,16
